,Agent_Commerce($),Agent_Commerce(#),Agent_Catering($),Agent_Catering(#),Agent_Health($),Agent_Health(#),Agent_Recreation($),Agent_Recreation(#),Agent_Transport($),Agent_Transport(#),Agent_Hotel($),Agent_Hotel(#),Agent_RealState($),Agent_RealState(#)
355,759382,8055,1989390,20610,0,0,39007,631,1324058,15200,199530,2393,0,0
356,759475,8056,1990484,20622,0,0,39130,637,1330186,15280,199570,2395,0,0
357,759754,8059,2005969,20796,0,0,39231,642,1336643,15363,199766,2402,0,0
358,759942,8061,2007591,20814,0,0,39311,646,1339615,15403,199766,2402,0,0
359,760225,8064,2008517,20824,0,0,39431,652,1342761,15445,199766,2402,0,0
360,760413,8066,2010104,20842,0,0,39531,657,1345288,15479,199766,2402,0,0
361,760601,8068,2023358,20991,0,0,39531,657,1346777,15498,199982,2410,0,0
362,760697,8069,2024358,21003,0,0,39531,657,1346777,15498,199982,2410,0,0
363,760792,8070,2025767,21019,0,0,39531,657,1346777,15498,199982,2410,0,0
364,760985,8072,2027260,21036,0,0,39531,657,1346777,15498,199982,2410,0,0
365,760985,8072,2029140,21057,0,0,39531,657,1346777,15498,199982,2410,0,0
366,761081,8073,2030484,21072,0,0,39531,657,1346777,15498,199982,2410,0,0
367,761177,8074,2031966,21089,0,0,39531,657,1346777,15498,199982,2410,0,0
368,761363,8076,2033253,21104,0,0,39531,657,1346777,15498,199982,2410,0,0
369,761459,8077,2034527,21119,0,0,39531,657,1346777,15498,199982,2410,0,0
370,761459,8077,2036990,21147,0,0,39531,657,1346777,15498,199982,2410,0,0
371,761459,8077,2039355,21174,0,0,39531,657,1346777,15498,199982,2410,0,0
372,761555,8078,2041486,21199,0,0,39531,657,1346777,15498,199982,2410,0,0
373,761934,8082,2043980,21228,0,0,39531,657,1346777,15498,199982,2410,0,0
374,761934,8082,2046313,21255,0,0,39531,657,1346777,15498,199982,2410,0,0
375,762027,8083,2047806,21273,0,0,39531,657,1346777,15498,199982,2410,0,0
376,762213,8085,2049712,21296,0,0,39531,657,1346777,15498,199982,2410,0,0
377,762213,8085,2052195,21325,0,0,39531,657,1346777,15498,199982,2410,0,0
378,762213,8085,2054488,21352,0,0,39531,657,1346777,15498,199982,2410,0,0
379,762308,8086,2057265,21385,0,0,39531,657,1346777,15498,199982,2410,0,0
380,762308,8086,2058679,21402,0,0,39531,657,1346777,15498,199982,2410,0,0
381,762403,8087,2060718,21425,0,0,39531,657,1346777,15498,199982,2410,0,0
382,762497,8088,2063687,21459,0,0,39531,657,1346777,15498,199982,2410,0,0
383,762684,8090,2065573,21481,0,0,39531,657,1346777,15498,199982,2410,0,0
384,762780,8091,2067805,21507,0,0,39531,657,1346777,15498,199982,2410,0,0
385,762876,8092,2069494,21526,0,0,39531,657,1346777,15498,199982,2410,0,0
386,762876,8092,2069671,21528,0,0,39531,657,1346777,15498,199982,2410,0,0
387,762876,8092,2070575,21539,0,0,39531,657,1346777,15498,199982,2410,0,0
388,762876,8092,2071571,21551,0,0,39531,657,1346777,15498,199982,2410,0,0
389,762876,8092,2072064,21557,0,0,39531,657,1346777,15498,199982,2410,0,0
390,762876,8092,2072807,21566,0,0,39531,657,1346777,15498,199982,2410,0,0
391,762876,8092,2073474,21574,0,0,39531,657,1346777,15498,199982,2410,0,0
392,762876,8092,2074476,21585,0,0,39531,657,1346777,15498,199982,2410,0,0
393,762876,8092,2075184,21593,0,0,39531,657,1346777,15498,199982,2410,0,0
394,762876,8092,2075536,21597,0,0,39531,657,1346777,15498,199982,2410,0,0
395,762876,8092,2076126,21604,0,0,39531,657,1346777,15498,199982,2410,0,0
396,762876,8092,2076564,21609,0,0,39531,657,1346777,15498,199982,2410,0,0
397,762876,8092,2077497,21619,0,0,39531,657,1346777,15498,199982,2410,0,0
398,762876,8092,2077956,21624,0,0,39531,657,1346777,15498,199982,2410,0,0
399,762972,8093,2078799,21633,0,0,39531,657,1346777,15498,199982,2410,0,0
400,762972,8093,2079269,21638,0,0,39531,657,1346777,15498,199982,2410,0,0
401,762972,8093,2080074,21647,0,0,39531,657,1346777,15498,199982,2410,0,0
402,762972,8093,2080906,21656,0,0,39531,657,1346777,15498,199982,2410,0,0
403,762972,8093,2081849,21666,0,0,39531,657,1346777,15498,199982,2410,0,0
404,762972,8093,2083035,21679,0,0,39531,657,1346777,15498,199982,2410,0,0
405,762972,8093,2085047,21701,0,0,39531,657,1346777,15498,199982,2410,0,0
406,762972,8093,2086162,21713,0,0,39531,657,1346777,15498,199982,2410,0,0
407,763063,8094,2087725,21730,0,0,39531,657,1346777,15498,199982,2410,0,0
408,763063,8094,2089081,21745,0,0,39531,657,1346777,15498,199982,2410,0,0
409,763063,8094,2090874,21764,0,0,39531,657,1346777,15498,199982,2410,0,0
410,763063,8094,2092572,21782,0,0,39531,657,1346777,15498,199982,2410,0,0
411,763063,8094,2093890,21796,0,0,39531,657,1346777,15498,199982,2410,0,0
412,763063,8094,2095003,21808,0,0,39531,657,1346777,15498,199982,2410,0,0
413,763063,8094,2096784,21829,0,0,39612,660,1348046,15515,200022,2412,0,0
414,763063,8094,2098855,21853,0,0,39691,663,1350383,15545,200062,2414,0,0
415,763063,8094,2100881,21877,0,0,39768,666,1352722,15575,200102,2416,0,0
416,763063,8094,2102338,21894,0,0,39842,669,1355556,15611,200142,2418,0,0
417,763157,8095,2104430,21920,0,0,39936,673,1358478,15650,200182,2420,0,0
418,763157,8095,2106785,21949,0,0,40027,677,1362193,15699,200222,2422,0,0
419,763325,8097,2109189,21979,0,0,40115,681,1366303,15752,200262,2424,0,0
420,763741,8102,2111758,22011,0,0,40201,685,1371064,15814,200302,2426,0,0
421,763993,8105,2113613,22035,0,0,40305,690,1375841,15878,200382,2430,0,0
422,764251,8108,2115175,22056,0,0,40407,695,1380347,15939,200462,2434,0,0
423,764326,8109,2116367,22072,0,0,40508,700,1385747,16011,200542,2438,0,0
424,764655,8113,2117651,22088,0,0,40608,705,1391822,16092,200622,2442,0,0
425,764750,8114,2118987,22107,0,0,40788,714,1395217,16142,200702,2446,0,0
426,765156,8119,2120381,22126,0,0,41008,725,1398831,16195,200782,2450,0,0
427,765406,8122,2121817,22145,0,0,41168,733,1402363,16249,200862,2454,0,0
428,765570,8124,2123074,22163,0,0,41408,745,1406025,16304,200942,2458,0,0
429,766066,8130,2124357,22181,0,0,41608,755,1407067,16325,201022,2462,0,0
430,766558,8136,2125733,22200,0,0,41788,764,1408295,16350,201102,2466,0,0
431,766915,8140,2127026,22219,0,0,41988,774,1409510,16374,201182,2470,0,0
432,767344,8145,2127934,22232,0,0,42188,784,1410394,16393,201262,2474,0,0
433,767983,8153,2129755,22257,0,0,42408,795,1411161,16411,201342,2478,0,0
434,768769,8162,2130888,22273,0,0,42608,805,1412271,16434,201422,2482,0,0
435,769284,8168,2131917,22288,0,0,42808,815,1413623,16463,201502,2486,0,0
436,769422,8170,2133176,22305,0,0,43008,825,1414275,16479,201582,2490,0,0
437,769822,8175,2134455,22323,0,0,43208,835,1414894,16495,201662,2494,0,0
438,770244,8180,2135217,22333,0,0,43368,843,1415849,16519,201722,2497,0,0
439,770581,8184,2136565,22351,0,0,43588,854,1416576,16538,201802,2501,0,0
440,770922,8188,2137702,22368,0,0,43748,862,1417631,16562,201902,2506,0,0
441,771178,8191,2138990,22387,0,0,43988,874,1418220,16578,201982,2510,0,0
442,771347,8193,2139877,22400,0,0,44148,882,1418998,16598,202062,2514,0,0
443,771586,8196,2141085,22418,0,0,44368,893,1419592,16616,202142,2518,0,0
444,771924,8200,2142167,22435,0,0,44588,904,1420137,16634,202222,2522,0,0
445,772281,8204,2150683,22547,0,0,44748,912,1423379,16684,202262,2524,0,0
446,772756,8210,2152608,22573,0,0,44868,918,1429317,16770,202302,2526,0,0
447,773034,8213,2153719,22589,0,0,45028,926,1435642,16860,202342,2528,0,0
448,773348,8217,2154707,22602,0,0,45148,932,1440737,16934,202382,2530,0,0
449,773841,8223,2163946,22724,0,0,45288,939,1449074,17050,202422,2532,0,0
450,774190,8227,2165943,22750,0,0,45388,944,1457420,17165,202462,2534,0,0
451,774287,8228,2166822,22762,0,0,45528,951,1466258,17289,202482,2535,0,0
452,774804,8234,2167835,22776,0,0,45648,957,1473271,17388,202542,2538,0,0
453,775326,8240,2175857,22882,0,0,45748,962,1484987,17546,202542,2538,0,0
454,775502,8242,2177337,22902,0,0,45848,967,1496912,17707,202542,2538,0,0
455,775592,8243,2178374,22915,0,0,45948,972,1507530,17853,202542,2538,0,0
456,775922,8247,2179107,22925,0,0,46048,977,1515741,17967,202542,2538,0,0
457,776355,8252,2186149,23014,0,0,46048,977,1526320,18108,202806,2549,0,0
458,776617,8255,2187513,23032,0,0,46048,977,1535142,18227,202806,2549,0,0
459,776704,8256,2188195,23041,0,0,46048,977,1544239,18348,202806,2549,0,0
460,776704,8256,2188803,23049,0,0,46048,977,1552802,18461,202806,2549,0,0
461,776704,8256,2189202,23054,0,0,46048,977,1559192,18546,202806,2549,0,0
462,776704,8256,2189436,23057,0,0,46048,977,1563476,18603,202806,2549,0,0
463,776776,8257,2189721,23061,0,0,46048,977,1567508,18657,202806,2549,0,0
464,776863,8258,2190047,23065,0,0,46048,977,1571748,18714,202806,2549,0,0
465,777103,8261,2190725,23074,0,0,46048,977,1574473,18750,202806,2549,0,0
466,777347,8264,2190950,23077,0,0,46048,977,1576878,18782,202806,2549,0,0
467,777430,8265,2191618,23086,0,0,46048,977,1579325,18815,202806,2549,0,0
468,777509,8266,2192026,23092,0,0,46048,977,1581169,18840,202806,2549,0,0
469,777599,8267,2192775,23103,0,0,46048,977,1582977,18864,202806,2549,0,0
470,777748,8269,2193327,23111,0,0,46048,977,1584655,18886,202806,2549,0,0
471,778015,8272,2193747,23117,0,0,46048,977,1586087,18905,202806,2549,0,0
472,778084,8273,2194252,23124,0,0,46048,977,1586952,18917,202806,2549,0,0
473,778248,8275,2194497,23127,0,0,46048,977,1588349,18936,202806,2549,0,0
474,778468,8278,2194892,23133,0,0,46048,977,1589860,18956,202806,2549,0,0
475,778541,8279,2195114,23136,0,0,46048,977,1591003,18971,202806,2549,0,0
476,778679,8281,2195362,23140,0,0,46048,977,1591822,18982,202806,2549,0,0
477,778768,8282,2195837,23147,0,0,46048,977,1592347,18989,202806,2549,0,0
478,778865,8283,2196234,23152,0,0,46048,977,1593008,18998,202806,2549,0,0
479,778952,8284,2196389,23154,0,0,46048,977,1593687,19007,202806,2549,0,0
480,778952,8284,2196547,23156,0,0,46048,977,1594223,19014,202806,2549,0,0
481,778952,8284,2196750,23159,0,0,46048,977,1594762,19021,202806,2549,0,0
482,779038,8285,2196846,23160,0,0,46048,977,1594762,19021,202806,2549,0,0
483,779104,8286,2197002,23162,0,0,46048,977,1594762,19021,202806,2549,0,0
484,779104,8286,2197062,23163,0,0,46048,977,1594762,19021,202806,2549,0,0
485,779170,8287,2197222,23165,0,0,46048,977,1594762,19021,202806,2549,0,0
486,779265,8288,2197444,23168,0,0,46048,977,1594762,19021,202806,2549,0,0
487,779265,8288,2197444,23168,0,0,46048,977,1594762,19021,202806,2549,0,0
488,779358,8289,2197565,23170,0,0,46048,977,1594762,19021,202806,2549,0,0
489,779431,8290,2197565,23170,0,0,46048,977,1594762,19021,202806,2549,0,0
490,779431,8290,2197634,23171,0,0,46048,977,1594762,19021,202806,2549,0,0
491,779431,8290,2197729,23172,0,0,46048,977,1594762,19021,202806,2549,0,0
492,779431,8290,2197729,23172,0,0,46048,977,1594762,19021,202806,2549,0,0
493,779431,8290,2197790,23173,0,0,46048,977,1594762,19021,202806,2549,0,0
494,779585,8292,2197937,23175,0,0,46048,977,1594762,19021,202806,2549,0,0
495,779585,8292,2198211,23179,0,0,46048,977,1594762,19021,202806,2549,0,0
496,779770,8294,2198389,23181,0,0,46048,977,1594762,19021,202806,2549,0,0
497,779770,8294,2198657,23184,0,0,46048,977,1594762,19021,202806,2549,0,0
498,779770,8294,2198832,23186,0,0,46048,977,1594762,19021,202806,2549,0,0
499,779770,8294,2198976,23188,0,0,46048,977,1594762,19021,202806,2549,0,0
500,779770,8294,2198976,23188,0,0,46048,977,1594762,19021,202806,2549,0,0
501,779770,8294,2199664,23196,0,0,46048,977,1594762,19021,202806,2549,0,0
502,779770,8294,2199750,23197,0,0,46048,977,1594762,19021,202806,2549,0,0
503,779770,8294,2199909,23199,0,0,46048,977,1594762,19021,202806,2549,0,0
504,779770,8294,2200059,23201,0,0,46048,977,1594762,19021,202806,2549,0,0
505,779770,8294,2200222,23203,0,0,46048,977,1594762,19021,202806,2549,0,0
506,779770,8294,2200822,23210,0,0,46048,977,1594762,19021,202806,2549,0,0
507,779770,8294,2201228,23215,0,0,46048,977,1594762,19021,202806,2549,0,0
508,779843,8295,2201321,23216,0,0,46048,977,1594762,19021,202806,2549,0,0
509,779843,8295,2201854,23223,0,0,46108,980,1594802,19023,202846,2551,0,0
510,779935,8296,2202619,23235,0,0,46168,983,1594918,19026,202886,2553,0,0
511,780024,8297,2202948,23240,0,0,46208,985,1594958,19028,202926,2555,0,0
512,780024,8297,2203395,23246,0,0,46288,989,1594998,19030,202966,2557,0,0
513,780102,8298,2203970,23255,0,0,46368,993,1595188,19036,203006,2559,0,0
514,780180,8299,2204798,23268,0,0,46448,997,1595303,19041,203046,2561,0,0
515,780180,8299,2205231,23276,0,0,46528,1001,1595418,19046,203086,2563,0,0
516,780273,8300,2205881,23286,0,0,46608,1005,1595532,19051,203126,2565,0,0
517,780432,8302,2206319,23293,0,0,46688,1009,1595723,19059,203206,2569,0,0
518,780525,8303,2207040,23306,0,0,46768,1013,1595974,19067,203286,2573,0,0
519,780620,8304,2207502,23314,0,0,46808,1015,1596194,19075,203366,2577,0,0
520,780713,8305,2208137,23324,0,0,46848,1017,1596419,19084,203446,2581,0,0
521,780713,8305,2208861,23336,0,0,46928,1021,1596629,19094,203526,2585,0,0
522,780877,8307,2209150,23341,0,0,47008,1025,1596878,19106,203606,2589,0,0
523,780877,8307,2209636,23349,0,0,47068,1028,1597132,19116,203686,2593,0,0
524,780966,8308,2210245,23359,0,0,47168,1033,1597460,19129,203766,2597,0,0
525,781048,8309,2210866,23370,0,0,47168,1033,1597667,19139,203846,2601,0,0
526,781140,8310,2211260,23377,0,0,47228,1036,1597936,19150,203926,2605,0,0
527,781233,8311,2211918,23389,0,0,47228,1036,1598156,19161,203986,2608,0,0
528,781233,8311,2212520,23400,0,0,47228,1036,1598396,19172,204046,2611,0,0
529,781233,8311,2213123,23410,0,0,47228,1036,1598576,19181,204106,2614,0,0
530,781324,8312,2213943,23426,0,0,47248,1037,1598759,19190,204166,2617,0,0
531,781394,8313,2214523,23437,0,0,47268,1038,1599001,19200,204226,2620,0,0
532,781576,8315,2215498,23455,0,0,47268,1038,1599284,19212,204286,2623,0,0
533,781576,8315,2215936,23463,0,0,47288,1039,1599543,19223,204346,2626,0,0
534,781665,8316,2216610,23475,0,0,47288,1039,1599739,19231,204406,2629,0,0
535,781665,8316,2217149,23485,0,0,47288,1039,1599959,19242,204466,2632,0,0
536,781665,8316,2218084,23503,0,0,47288,1039,1600321,19255,204526,2635,0,0
537,781665,8316,2218814,23517,0,0,47288,1039,1600567,19264,204586,2638,0,0
538,781665,8316,2219863,23537,0,0,47328,1041,1600891,19277,204646,2641,0,0
539,781665,8316,2220806,23556,0,0,47348,1042,1601071,19286,204706,2644,0,0
540,781665,8316,2221903,23577,0,0,47348,1042,1601271,19296,204766,2647,0,0
541,781927,8319,2223673,23607,0,0,47448,1047,1601840,19317,204986,2658,0,0
542,782266,8323,2224119,23615,0,0,47628,1056,1602119,19328,205026,2660,0,0
543,782762,8329,2225035,23631,0,0,47628,1056,1602259,19335,205066,2662,0,0
544,782762,8329,2225838,23647,0,0,47628,1056,1602548,19349,205106,2664,0,0
545,782850,8330,2227646,23679,0,0,47848,1067,1602883,19364,205246,2671,0,0
546,783431,8337,2228028,23685,0,0,48088,1079,1603069,19372,205286,2673,0,0
547,784030,8344,2228566,23694,0,0,48128,1081,1603287,19380,205326,2675,0,0
548,784200,8346,2229392,23709,0,0,48148,1082,1603555,19390,205366,2677,0,0
549,784375,8348,2230755,23733,0,0,48488,1099,1603882,19402,205366,2677,0,0
550,785548,8362,2231370,23743,0,0,48628,1106,1604002,19408,205366,2677,0,0
551,786013,8367,2231575,23747,0,0,48688,1109,1604122,19414,205366,2677,0,0
552,786186,8369,2232075,23757,0,0,48688,1109,1604222,19419,205366,2677,0,0
553,786454,8372,2232789,23769,0,0,48908,1120,1604442,19424,205366,2677,0,0
554,787106,8380,2233444,23780,0,0,48988,1124,1604462,19425,205366,2677,0,0
555,787440,8384,2233716,23785,0,0,49068,1128,1604539,19426,205366,2677,0,0
556,787675,8387,2234032,23791,0,0,49108,1130,1604539,19426,205366,2677,0,0
557,787757,8388,2234420,23799,0,0,49108,1130,1604651,19428,205366,2677,0,0
558,787757,8388,2234921,23808,0,0,49128,1131,1604721,19430,205366,2677,0,0
559,787848,8389,2235145,23812,0,0,49148,1132,1604721,19430,205366,2677,0,0
560,787848,8389,2235531,23820,0,0,49148,1132,1604721,19430,205366,2677,0,0
561,788125,8392,2235914,23827,0,0,49148,1132,1604721,19430,205366,2677,0,0
562,788125,8392,2236181,23832,0,0,49168,1133,1604747,19431,205366,2677,0,0
563,788197,8393,2236395,23835,0,0,49188,1134,1604875,19434,205366,2677,0,0
564,788197,8393,2236554,23838,0,0,49208,1135,1604895,19435,205366,2677,0,0
565,788267,8394,2236904,23844,0,0,49208,1135,1604895,19435,205366,2677,0,0
566,788354,8395,2237125,23848,0,0,49208,1135,1604895,19435,205366,2677,0,0
567,788354,8395,2237418,23854,0,0,49208,1135,1604895,19435,205366,2677,0,0
568,788354,8395,2237831,23862,0,0,49208,1135,1604915,19436,205366,2677,0,0
569,788354,8395,2238034,23866,0,0,49228,1136,1604915,19436,205366,2677,0,0
570,788418,8396,2238286,23872,0,0,49228,1136,1604915,19436,205366,2677,0,0
571,788418,8396,2238584,23879,0,0,49228,1136,1604915,19436,205366,2677,0,0
572,788418,8396,2238901,23886,0,0,49248,1137,1604970,19437,205366,2677,0,0
573,788418,8396,2239033,23889,0,0,49308,1140,1604990,19438,205366,2677,0,0
574,788418,8396,2239324,23895,0,0,49308,1140,1605010,19439,205366,2677,0,0
575,788418,8396,2239566,23899,0,0,49308,1140,1605030,19440,205366,2677,0,0
576,788489,8397,2239817,23904,0,0,49328,1141,1605070,19442,205366,2677,0,0
577,788650,8399,2240270,23911,0,0,49348,1142,1605136,19445,205366,2677,0,0
578,788650,8399,2240354,23913,0,0,49348,1142,1605136,19445,205366,2677,0,0
579,788650,8399,2240397,23914,0,0,49348,1142,1605136,19445,205366,2677,0,0
580,788650,8399,2240493,23916,0,0,49348,1142,1605136,19445,205366,2677,0,0
581,788650,8399,2240550,23917,0,0,49348,1142,1605136,19445,205366,2677,0,0
582,788733,8400,2240603,23918,0,0,49348,1142,1605136,19445,205366,2677,0,0
583,788905,8402,2240603,23918,0,0,49348,1142,1605136,19445,205366,2677,0,0
584,788905,8402,2240801,23921,0,0,49348,1142,1605136,19445,205366,2677,0,0
585,788905,8402,2240865,23922,0,0,49348,1142,1605136,19445,205366,2677,0,0
586,789000,8403,2240865,23922,0,0,49348,1142,1605136,19445,205366,2677,0,0
587,789090,8404,2240936,23923,0,0,49348,1142,1605136,19445,205366,2677,0,0
588,789170,8405,2240936,23923,0,0,49348,1142,1605136,19445,205366,2677,0,0
589,789515,8409,2240936,23923,0,0,49348,1142,1605136,19445,205366,2677,0,0
590,789694,8411,2240989,23924,0,0,49348,1142,1605136,19445,205366,2677,0,0
591,789774,8412,2240989,23924,0,0,49348,1142,1605136,19445,205366,2677,0,0
592,789858,8413,2241150,23926,0,0,49348,1142,1605136,19445,205366,2677,0,0
593,790019,8415,2241150,23926,0,0,49348,1142,1605136,19445,205366,2677,0,0
594,790196,8417,2241150,23926,0,0,49348,1142,1605136,19445,205366,2677,0,0
595,790196,8417,2241260,23928,0,0,49348,1142,1605136,19445,205366,2677,0,0
596,790287,8418,2241260,23928,0,0,49348,1142,1605136,19445,205366,2677,0,0
597,790287,8418,2241260,23928,0,0,49348,1142,1605136,19445,205366,2677,0,0
598,790287,8418,2241313,23929,0,0,49348,1142,1605136,19445,205366,2677,0,0
599,790379,8419,2241313,23929,0,0,49348,1142,1605136,19445,205366,2677,0,0
600,790379,8419,2241313,23929,0,0,49348,1142,1605136,19445,205366,2677,0,0
601,790379,8419,2241313,23929,0,0,49348,1142,1605207,19446,205366,2677,0,0
602,790474,8420,2241394,23930,0,0,49348,1142,1605207,19446,205366,2677,0,0
603,790474,8420,2241394,23930,0,0,49348,1142,1605207,19446,205366,2677,0,0
604,790474,8420,2241394,23930,0,0,49348,1142,1605207,19446,205366,2677,0,0
605,790474,8420,2241435,23931,0,0,49348,1142,1605247,19448,205406,2679,0,0
606,790474,8420,2241476,23932,0,0,49348,1142,1605287,19450,205446,2681,0,0
607,790565,8421,2241651,23935,0,0,49348,1142,1605327,19452,205486,2683,0,0
608,790651,8422,2241919,23940,0,0,49348,1142,1605367,19454,205526,2685,0,0
609,790721,8423,2242432,23949,0,0,49348,1142,1605427,19457,205566,2687,0,0
610,790721,8423,2242816,23957,0,0,49348,1142,1605507,19461,205606,2689,0,0
611,790721,8423,2243088,23963,0,0,49348,1142,1605587,19465,205646,2691,0,0
612,790721,8423,2243273,23967,0,0,49348,1142,1605647,19468,205666,2692,0,0
613,790902,8425,2243442,23971,0,0,49348,1142,1605727,19472,205726,2695,0,0
614,790902,8425,2243637,23975,0,0,49348,1142,1605787,19475,205786,2698,0,0
615,790902,8425,2244068,23984,0,0,49348,1142,1605887,19480,205846,2701,0,0
616,790902,8425,2244309,23989,0,0,49348,1142,1605987,19485,205906,2704,0,0
617,790902,8425,2244744,23999,0,0,49348,1142,1606147,19493,205966,2707,0,0
618,790902,8425,2245039,24006,0,0,49348,1142,1606307,19501,206026,2710,0,0
619,790902,8425,2245251,24011,0,0,49348,1142,1606447,19508,206086,2713,0,0
620,790902,8425,2245631,24020,0,0,49348,1142,1606587,19515,206146,2716,0,0
621,790902,8425,2245997,24028,0,0,49368,1143,1606727,19522,206206,2719,0,0
622,790902,8425,2246505,24039,0,0,49368,1143,1606867,19529,206266,2722,0,0
623,790902,8425,2246940,24048,0,0,49388,1144,1607007,19536,206326,2725,0,0
624,790902,8425,2247534,24061,0,0,49388,1144,1607147,19543,206386,2728,0,0
625,790902,8425,2248108,24074,0,0,49388,1144,1607287,19550,206446,2731,0,0
626,790902,8425,2248407,24081,0,0,49388,1144,1607427,19557,206506,2734,0,0
627,790902,8425,2248760,24089,0,0,49388,1144,1607567,19564,206566,2737,0,0
628,790902,8425,2249413,24105,0,0,49388,1144,1607707,19571,206626,2740,0,0
629,790902,8425,2249848,24116,0,0,49408,1145,1607827,19577,206686,2743,0,0
630,790902,8425,2250178,24124,0,0,49408,1145,1607987,19585,206746,2746,0,0
631,790902,8425,2250505,24132,0,0,49408,1145,1608127,19592,206806,2749,0,0
632,790902,8425,2251570,24155,0,0,49408,1145,1608267,19599,206866,2752,0,0
633,790902,8425,2252029,24165,0,0,49408,1145,1608407,19606,206926,2755,0,0
634,790902,8425,2252744,24182,0,0,49408,1145,1608507,19611,206986,2758,0,0
635,790902,8425,2253330,24197,0,0,49408,1145,1608687,19620,207046,2761,0,0
636,790902,8425,2253974,24211,0,0,49408,1145,1608827,19627,207106,2764,0,0
637,790902,8425,2255138,24238,0,0,49408,1145,1608967,19634,207146,2766,0,0
638,790902,8425,2255638,24250,0,0,49428,1146,1609067,19639,207186,2768,0,0
639,790902,8425,2255904,24257,0,0,49428,1146,1609187,19645,207226,2770,0,0
640,790902,8425,2256615,24275,0,0,49428,1146,1609344,19651,207266,2772,0,0
641,790902,8425,2257547,24297,0,0,49448,1147,1609444,19656,207426,2780,0,0
642,790902,8425,2257745,24302,0,0,49488,1149,1609544,19661,207466,2782,0,0
643,790902,8425,2258267,24313,0,0,49488,1149,1609644,19666,207506,2784,0,0
644,790902,8425,2258620,24321,0,0,49508,1150,1609784,19673,207546,2786,0,0
645,790902,8425,2259349,24337,0,0,49528,1151,1609884,19678,207546,2786,0,0
646,790902,8425,2259488,24340,0,0,49548,1152,1609964,19682,207546,2786,0,0
647,790987,8426,2259726,24345,0,0,49568,1153,1610044,19686,207546,2786,0,0
648,790987,8426,2259965,24351,0,0,49628,1156,1610183,19691,207546,2786,0,0
649,790987,8426,2261417,24383,0,0,49648,1157,1610325,19694,207546,2786,0,0
650,791068,8427,2261871,24392,0,0,49708,1160,1610325,19694,207546,2786,0,0
651,791140,8428,2262087,24397,0,0,49728,1161,1610325,19694,207546,2786,0,0
652,791140,8428,2262331,24403,0,0,49728,1161,1610325,19694,207546,2786,0,0
653,791140,8428,2262441,24406,0,0,49728,1161,1610325,19694,207546,2786,0,0
654,791311,8430,2262562,24408,0,0,49728,1161,1610325,19694,207546,2786,0,0
655,791311,8430,2262693,24411,0,0,49748,1162,1610325,19694,207546,2786,0,0
656,791311,8430,2262873,24416,0,0,49748,1162,1610325,19694,207546,2786,0,0
657,791399,8431,2262988,24418,0,0,49748,1162,1610325,19694,207546,2786,0,0
658,791399,8431,2263380,24427,0,0,49748,1162,1610325,19694,207546,2786,0,0
659,791399,8431,2263504,24430,0,0,49748,1162,1610325,19694,207546,2786,0,0
660,791399,8431,2263633,24433,0,0,49768,1163,1610325,19694,207546,2786,0,0
661,791493,8432,2263838,24438,0,0,49788,1164,1610325,19694,207546,2786,0,0
662,791493,8432,2263911,24440,0,0,49788,1164,1610325,19694,207546,2786,0,0
663,791493,8432,2264154,24446,0,0,49808,1165,1610325,19694,207546,2786,0,0
664,791583,8433,2264191,24447,0,0,49808,1165,1610325,19694,207546,2786,0,0
665,791583,8433,2264440,24452,0,0,49828,1166,1610325,19694,207546,2786,0,0
666,791583,8433,2264574,24455,0,0,49848,1167,1610325,19694,207546,2786,0,0
667,791583,8433,2264703,24458,0,0,49868,1168,1610325,19694,207546,2786,0,0
668,791583,8433,2264801,24461,0,0,49868,1168,1610325,19694,207546,2786,0,0
669,791766,8435,2264881,24463,0,0,49888,1169,1610325,19694,207546,2786,0,0
670,791766,8435,2264929,24464,0,0,49888,1169,1610325,19694,207546,2786,0,0
671,791766,8435,2264929,24464,0,0,49888,1169,1610325,19694,207546,2786,0,0
672,791766,8435,2265021,24465,0,0,49888,1169,1610325,19694,207546,2786,0,0
673,791857,8436,2265217,24469,0,0,49908,1170,1610325,19694,207546,2786,0,0
674,791857,8436,2265257,24470,0,0,49928,1171,1610325,19694,207546,2786,0,0
675,791857,8436,2265378,24473,0,0,49948,1172,1610345,19695,207546,2786,0,0
676,791857,8436,2265607,24479,0,0,49948,1172,1610365,19696,207546,2786,0,0
677,791953,8437,2265767,24483,0,0,49948,1172,1610385,19697,207546,2786,0,0
678,791953,8437,2265884,24486,0,0,49948,1172,1610385,19697,207546,2786,0,0
679,791953,8437,2265962,24488,0,0,49948,1172,1610385,19697,207546,2786,0,0
680,791953,8437,2265962,24488,0,0,49948,1172,1610405,19698,207546,2786,0,0
681,791953,8437,2266003,24489,0,0,49948,1172,1610405,19698,207546,2786,0,0
682,791953,8437,2266003,24489,0,0,49948,1172,1610405,19698,207546,2786,0,0
683,791953,8437,2266042,24490,0,0,49948,1172,1610405,19698,207546,2786,0,0
684,791953,8437,2266095,24491,0,0,49948,1172,1610405,19698,207546,2786,0,0
685,791953,8437,2266095,24491,0,0,49948,1172,1610425,19699,207546,2786,0,0
686,791953,8437,2266134,24492,0,0,49948,1172,1610445,19700,207546,2786,0,0
687,791953,8437,2266134,24492,0,0,49948,1172,1610445,19700,207546,2786,0,0
