,Agent_Commerce($),Agent_Commerce(#),Agent_Catering($),Agent_Catering(#),Agent_Health($),Agent_Health(#),Agent_Recreation($),Agent_Recreation(#),Agent_Transport($),Agent_Transport(#),Agent_Hotel($),Agent_Hotel(#),Agent_RealState($),Agent_RealState(#)
687,793529,8460,2241882,24188,0,0,51958,1210,1624334,19845,208552,2820,0,0
688,793529,8460,2241882,24188,0,0,51958,1210,1624334,19845,208552,2820,0,0
689,793621,8461,2241930,24189,0,0,51958,1210,1624334,19845,208552,2820,0,0
690,793621,8461,2241930,24189,0,0,51958,1210,1624334,19845,208552,2820,0,0
691,793621,8461,2241930,24189,0,0,51958,1210,1624334,19845,208552,2820,0,0
692,793621,8461,2242013,24190,0,0,51958,1210,1624334,19845,208552,2820,0,0
693,793621,8461,2242013,24190,0,0,51958,1210,1624334,19845,208552,2820,0,0
694,793621,8461,2242130,24192,0,0,51958,1210,1624334,19845,208552,2820,0,0
695,793621,8461,2242130,24192,0,0,51958,1210,1624334,19845,208552,2820,0,0
696,793621,8461,2242130,24192,0,0,51958,1210,1624334,19845,208552,2820,0,0
697,793691,8462,2242130,24192,0,0,51958,1210,1624334,19845,208552,2820,0,0
698,793691,8462,2242244,24194,0,0,51958,1210,1624334,19845,208552,2820,0,0
699,793691,8462,2242244,24194,0,0,51958,1210,1624334,19845,208552,2820,0,0
700,793691,8462,2242244,24194,0,0,51958,1210,1624334,19845,208552,2820,0,0
701,793691,8462,2242284,24196,0,0,51958,1210,1624374,19847,208572,2821,0,0
702,793691,8462,2242555,24204,0,0,51958,1210,1624414,19849,208592,2822,0,0
703,793691,8462,2242626,24207,0,0,51958,1210,1624454,19851,208612,2823,0,0
704,793758,8463,2242701,24210,0,0,51958,1210,1624494,19853,208632,2824,0,0
705,793758,8463,2242849,24214,0,0,51958,1210,1624554,19856,208672,2826,0,0
706,793758,8463,2243136,24223,0,0,51998,1212,1624614,19859,208692,2827,0,0
707,793758,8463,2243327,24230,0,0,52038,1214,1624674,19862,208732,2829,0,0
708,793758,8463,2243545,24236,0,0,52078,1216,1624734,19865,208792,2832,0,0
709,793758,8463,2243690,24241,0,0,52098,1217,1624834,19870,208852,2835,0,0
710,793758,8463,2243859,24248,0,0,52118,1218,1624978,19876,208912,2838,0,0
711,793758,8463,2244052,24254,0,0,52198,1222,1625078,19881,208972,2841,0,0
712,793840,8464,2244212,24259,0,0,52218,1223,1625178,19886,209012,2843,0,0
713,793840,8464,2244284,24261,0,0,52218,1223,1625318,19893,209092,2847,0,0
714,793840,8464,2244422,24266,0,0,52238,1224,1625458,19900,209152,2850,0,0
715,793840,8464,2244571,24270,0,0,52258,1225,1625598,19907,209212,2853,0,0
716,793840,8464,2244797,24275,0,0,52278,1226,1625718,19913,209272,2856,0,0
717,793840,8464,2244894,24278,0,0,52298,1227,1625878,19921,209332,2859,0,0
718,793840,8464,2245088,24284,0,0,52298,1227,1626018,19928,209392,2862,0,0
719,793840,8464,2245409,24292,0,0,52338,1229,1626158,19935,209432,2864,0,0
720,793840,8464,2245602,24296,0,0,52338,1229,1626278,19941,209472,2866,0,0
721,793840,8464,2245980,24304,0,0,52358,1230,1626438,19949,209512,2868,0,0
722,793840,8464,2246163,24310,0,0,52358,1230,1626578,19956,209552,2870,0,0
723,793840,8464,2246494,24318,0,0,52378,1231,1626718,19963,209592,2872,0,0
724,793840,8464,2246850,24329,0,0,52378,1231,1626858,19970,209632,2874,0,0
725,793840,8464,2247164,24339,0,0,52378,1231,1626998,19977,209672,2876,0,0
726,793840,8464,2247237,24341,0,0,52418,1233,1627138,19984,209712,2878,0,0
727,793840,8464,2247572,24350,0,0,52418,1233,1627278,19991,209752,2880,0,0
728,793840,8464,2247923,24359,0,0,52418,1233,1627418,19998,209792,2882,0,0
729,793840,8464,2248407,24372,0,0,52418,1233,1627558,20005,209832,2884,0,0
730,793840,8464,2248500,24375,0,0,52458,1235,1627678,20011,209872,2886,0,0
731,793840,8464,2248707,24381,0,0,52478,1236,1627818,20018,209912,2888,0,0
732,793840,8464,2248984,24392,0,0,52498,1237,1627918,20023,209952,2890,0,0
733,793840,8464,2249569,24408,0,0,52538,1239,1628080,20031,210132,2899,0,0
734,793840,8464,2249881,24417,0,0,52558,1240,1628160,20035,210152,2900,0,0
735,793934,8465,2250238,24427,0,0,52598,1242,1628240,20039,210172,2901,0,0
736,793934,8465,2250538,24435,0,0,52598,1242,1628320,20043,210192,2902,0,0
737,793999,8466,2251470,24461,0,0,52618,1243,1628460,20050,210412,2913,0,0
738,793999,8466,2251747,24469,0,0,52678,1246,1628520,20053,210432,2914,0,0
739,793999,8466,2252098,24477,0,0,52678,1246,1628580,20056,210452,2915,0,0
740,793999,8466,2252223,24481,0,0,52698,1247,1628640,20059,210472,2916,0,0
741,793999,8466,2253068,24502,0,0,52738,1249,1628760,20065,210472,2916,0,0
742,793999,8466,2253302,24511,0,0,52778,1251,1628780,20066,210472,2916,0,0
743,794176,8468,2253352,24513,0,0,52818,1253,1628840,20069,210472,2916,0,0
744,794176,8468,2253456,24517,0,0,52818,1253,1628860,20070,210472,2916,0,0
745,794176,8468,2254396,24539,0,0,52838,1254,1628920,20073,210472,2916,0,0
746,794176,8468,2254575,24545,0,0,52878,1256,1628920,20073,210472,2916,0,0
747,794176,8468,2254794,24553,0,0,52898,1257,1628920,20073,210472,2916,0,0
748,794176,8468,2254965,24560,0,0,52918,1258,1628920,20073,210472,2916,0,0
749,794176,8468,2255121,24565,0,0,52938,1259,1628920,20073,210472,2916,0,0
750,794176,8468,2255247,24569,0,0,52958,1260,1628920,20073,210472,2916,0,0
751,794176,8468,2255453,24576,0,0,52978,1261,1628920,20073,210472,2916,0,0
752,794176,8468,2255612,24581,0,0,52978,1261,1628920,20073,210472,2916,0,0
753,794176,8468,2255721,24584,0,0,52978,1261,1628920,20073,210472,2916,0,0
754,794176,8468,2256025,24595,0,0,52998,1262,1628920,20073,210472,2916,0,0
755,794176,8468,2256186,24599,0,0,53018,1263,1628920,20073,210472,2916,0,0
756,794176,8468,2256353,24604,0,0,53038,1264,1628920,20073,210472,2916,0,0
757,794176,8468,2256419,24607,0,0,53038,1264,1628940,20074,210472,2916,0,0
758,794176,8468,2256536,24611,0,0,53058,1265,1628940,20074,210472,2916,0,0
759,794176,8468,2256665,24615,0,0,53058,1265,1628940,20074,210472,2916,0,0
760,794176,8468,2256744,24618,0,0,53058,1265,1628940,20074,210472,2916,0,0
761,794176,8468,2257070,24628,0,0,53058,1265,1628940,20074,210472,2916,0,0
762,794268,8469,2257226,24633,0,0,53078,1266,1628940,20074,210472,2916,0,0
763,794268,8469,2257251,24634,0,0,53078,1266,1628940,20074,210472,2916,0,0
764,794268,8469,2257271,24635,0,0,53098,1267,1628940,20074,210472,2916,0,0
765,794268,8469,2257360,24638,0,0,53098,1267,1628940,20074,210472,2916,0,0
766,794341,8470,2257512,24644,0,0,53118,1268,1628940,20074,210472,2916,0,0
767,794341,8470,2257689,24649,0,0,53138,1269,1628940,20074,210472,2916,0,0
768,794341,8470,2257816,24654,0,0,53158,1270,1628940,20074,210472,2916,0,0
769,794341,8470,2257923,24657,0,0,53178,1271,1628940,20074,210472,2916,0,0
770,794341,8470,2257943,24658,0,0,53178,1271,1628940,20074,210472,2916,0,0
771,794431,8471,2257963,24659,0,0,53178,1271,1628940,20074,210472,2916,0,0
772,794431,8471,2257963,24659,0,0,53178,1271,1628940,20074,210472,2916,0,0
773,794431,8471,2258003,24661,0,0,53178,1271,1628940,20074,210472,2916,0,0
774,794431,8471,2258057,24662,0,0,53198,1272,1628940,20074,210472,2916,0,0
775,794431,8471,2258057,24662,0,0,53198,1272,1628940,20074,210472,2916,0,0
776,794431,8471,2258057,24662,0,0,53198,1272,1628940,20074,210472,2916,0,0
777,794431,8471,2258097,24664,0,0,53198,1272,1628940,20074,210472,2916,0,0
778,794431,8471,2258097,24664,0,0,53198,1272,1628940,20074,210472,2916,0,0
779,794431,8471,2258097,24664,0,0,53198,1272,1628940,20074,210472,2916,0,0
780,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
781,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
782,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
783,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
784,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
785,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
786,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
787,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
788,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
789,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
790,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
791,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
792,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
793,794431,8471,2258117,24665,0,0,53198,1272,1628940,20074,210472,2916,0,0
794,794431,8471,2258173,24666,0,0,53198,1272,1628940,20074,210472,2916,0,0
795,794431,8471,2258173,24666,0,0,53198,1272,1628940,20074,210472,2916,0,0
796,794431,8471,2258173,24666,0,0,53198,1272,1628940,20074,210472,2916,0,0
797,794431,8471,2258193,24667,0,0,53198,1272,1628960,20075,210492,2917,0,0
798,794431,8471,2258233,24669,0,0,53198,1272,1628980,20076,210512,2918,0,0
799,794431,8471,2258253,24670,0,0,53198,1272,1629020,20078,210532,2919,0,0
800,794431,8471,2258293,24672,0,0,53198,1272,1629060,20080,210552,2920,0,0
801,794431,8471,2258348,24673,0,0,53198,1272,1629100,20082,210572,2921,0,0
802,794431,8471,2258388,24675,0,0,53198,1272,1629140,20084,210632,2924,0,0
803,794431,8471,2258388,24675,0,0,53198,1272,1629180,20086,210672,2926,0,0
804,794431,8471,2258481,24678,0,0,53198,1272,1629220,20088,210692,2927,0,0
805,794431,8471,2258481,24678,0,0,53198,1272,1629300,20092,210752,2930,0,0
806,794431,8471,2258481,24678,0,0,53198,1272,1629380,20096,210812,2933,0,0
807,794431,8471,2258481,24678,0,0,53198,1272,1629460,20100,210852,2935,0,0
808,794431,8471,2258537,24679,0,0,53218,1273,1629540,20104,210892,2937,0,0
809,794431,8471,2258557,24680,0,0,53218,1273,1629640,20109,210932,2939,0,0
810,794431,8471,2258621,24682,0,0,53218,1273,1629760,20115,210972,2941,0,0
811,794431,8471,2258720,24685,0,0,53218,1273,1629860,20120,211012,2943,0,0
812,794431,8471,2258848,24688,0,0,53218,1273,1629980,20126,211052,2945,0,0
813,794431,8471,2258868,24689,0,0,53218,1273,1630080,20131,211092,2947,0,0
814,794431,8471,2259032,24695,0,0,53218,1273,1630180,20136,211132,2949,0,0
815,794431,8471,2259144,24699,0,0,53218,1273,1630280,20141,211172,2951,0,0
816,794431,8471,2259276,24702,0,0,53218,1273,1630380,20146,211212,2953,0,0
817,794431,8471,2259348,24704,0,0,53238,1274,1630480,20151,211252,2955,0,0
818,794431,8471,2259590,24711,0,0,53238,1274,1630560,20155,211292,2957,0,0
819,794431,8471,2259650,24713,0,0,53258,1275,1630680,20161,211332,2959,0,0
820,794431,8471,2259831,24719,0,0,53258,1275,1630780,20166,211372,2961,0,0
821,794431,8471,2259946,24723,0,0,53258,1275,1630860,20170,211412,2963,0,0
822,794431,8471,2260143,24729,0,0,53258,1275,1630980,20176,211452,2965,0,0
823,794431,8471,2260348,24735,0,0,53258,1275,1631080,20181,211492,2967,0,0
824,794431,8471,2260417,24737,0,0,53258,1275,1631160,20185,211532,2969,0,0
825,794431,8471,2260712,24746,0,0,53258,1275,1631220,20188,211572,2971,0,0
826,794431,8471,2260833,24750,0,0,53258,1275,1631320,20193,211612,2973,0,0
827,794431,8471,2261091,24757,0,0,53258,1275,1631400,20197,211632,2974,0,0
828,794431,8471,2261275,24763,0,0,53278,1276,1631480,20201,211692,2977,0,0
829,794431,8471,2261807,24780,0,0,53278,1276,1631560,20205,211712,2978,0,0
830,794431,8471,2261807,24780,0,0,53278,1276,1631620,20208,211732,2979,0,0
831,794431,8471,2261929,24784,0,0,53278,1276,1631680,20211,211752,2980,0,0
832,794431,8471,2262189,24792,0,0,53278,1276,1631740,20214,211772,2981,0,0
833,794431,8471,2262691,24806,0,0,53278,1276,1631800,20217,211872,2986,0,0
834,794431,8471,2262950,24812,0,0,53298,1277,1631860,20220,211892,2987,0,0
835,794431,8471,2263062,24816,0,0,53298,1277,1631920,20223,211912,2988,0,0
836,794431,8471,2263092,24817,0,0,53298,1277,1631980,20226,211932,2989,0,0
837,794431,8471,2263510,24829,0,0,53318,1278,1632000,20227,212052,2995,0,0
838,794431,8471,2263691,24835,0,0,53318,1278,1632020,20228,212052,2995,0,0
839,794431,8471,2263826,24839,0,0,53318,1278,1632040,20229,212052,2995,0,0
840,794431,8471,2263981,24844,0,0,53318,1278,1632060,20230,212052,2995,0,0
841,794431,8471,2264521,24862,0,0,53338,1279,1632060,20230,212052,2995,0,0
842,794431,8471,2264658,24867,0,0,53378,1281,1632060,20230,212052,2995,0,0
843,794431,8471,2264706,24869,0,0,53378,1281,1632060,20230,212052,2995,0,0
844,794431,8471,2264775,24872,0,0,53378,1281,1632060,20230,212052,2995,0,0
845,794431,8471,2264919,24877,0,0,53378,1281,1632060,20230,212052,2995,0,0
846,794431,8471,2264983,24879,0,0,53378,1281,1632060,20230,212052,2995,0,0
847,794431,8471,2264983,24879,0,0,53378,1281,1632060,20230,212052,2995,0,0
848,794431,8471,2265092,24883,0,0,53378,1281,1632060,20230,212052,2995,0,0
849,794431,8471,2265146,24885,0,0,53378,1281,1632060,20230,212052,2995,0,0
850,794431,8471,2265199,24887,0,0,53378,1281,1632060,20230,212052,2995,0,0
851,794431,8471,2265199,24887,0,0,53378,1281,1632060,20230,212052,2995,0,0
852,794431,8471,2265355,24892,0,0,53378,1281,1632060,20230,212052,2995,0,0
853,794431,8471,2265375,24893,0,0,53438,1284,1632060,20230,212052,2995,0,0
854,794431,8471,2265406,24894,0,0,53438,1284,1632060,20230,212052,2995,0,0
855,794431,8471,2265466,24897,0,0,53438,1284,1632060,20230,212052,2995,0,0
856,794431,8471,2265494,24898,0,0,53438,1284,1632060,20230,212052,2995,0,0
857,794431,8471,2265542,24900,0,0,53438,1284,1632060,20230,212052,2995,0,0
858,794431,8471,2265590,24902,0,0,53438,1284,1632060,20230,212052,2995,0,0
859,794431,8471,2265642,24904,0,0,53438,1284,1632060,20230,212052,2995,0,0
860,794431,8471,2265676,24905,0,0,53438,1284,1632060,20230,212052,2995,0,0
861,794431,8471,2265696,24906,0,0,53438,1284,1632060,20230,212052,2995,0,0
862,794431,8471,2265843,24911,0,0,53438,1284,1632060,20230,212052,2995,0,0
863,794431,8471,2265936,24915,0,0,53438,1284,1632060,20230,212052,2995,0,0
864,794431,8471,2265970,24916,0,0,53438,1284,1632060,20230,212052,2995,0,0
865,794431,8471,2266116,24922,0,0,53438,1284,1632060,20230,212052,2995,0,0
866,794431,8471,2266116,24922,0,0,53438,1284,1632060,20230,212052,2995,0,0
867,794431,8471,2266136,24923,0,0,53438,1284,1632080,20231,212052,2995,0,0
868,794431,8471,2266156,24924,0,0,53438,1284,1632100,20232,212052,2995,0,0
869,794431,8471,2266176,24925,0,0,53438,1284,1632100,20232,212052,2995,0,0
870,794431,8471,2266361,24934,0,0,53438,1284,1632100,20232,212052,2995,0,0
871,794431,8471,2266509,24941,0,0,53438,1284,1632100,20232,212052,2995,0,0
872,794431,8471,2266622,24946,0,0,53438,1284,1632100,20232,212052,2995,0,0
873,794431,8471,2266736,24950,0,0,53438,1284,1632100,20232,212052,2995,0,0
874,794431,8471,2266781,24952,0,0,53438,1284,1632100,20232,212052,2995,0,0
875,794431,8471,2266801,24953,0,0,53438,1284,1632100,20232,212052,2995,0,0
876,794431,8471,2266846,24955,0,0,53438,1284,1632100,20232,212052,2995,0,0
877,794431,8471,2266866,24956,0,0,53438,1284,1632100,20232,212052,2995,0,0
878,794431,8471,2266955,24959,0,0,53438,1284,1632100,20232,212052,2995,0,0
879,794431,8471,2266955,24959,0,0,53438,1284,1632100,20232,212052,2995,0,0
880,794431,8471,2267020,24961,0,0,53438,1284,1632100,20232,212052,2995,0,0
881,794431,8471,2267020,24961,0,0,53438,1284,1632100,20232,212052,2995,0,0
882,794431,8471,2267048,24962,0,0,53438,1284,1632100,20232,212052,2995,0,0
883,794431,8471,2267048,24962,0,0,53438,1284,1632100,20232,212052,2995,0,0
884,794431,8471,2267048,24962,0,0,53438,1284,1632100,20232,212052,2995,0,0
885,794431,8471,2267048,24962,0,0,53438,1284,1632100,20232,212052,2995,0,0
886,794431,8471,2267092,24963,0,0,53438,1284,1632100,20232,212052,2995,0,0
887,794431,8471,2267092,24963,0,0,53438,1284,1632100,20232,212052,2995,0,0
888,794431,8471,2267092,24963,0,0,53438,1284,1632100,20232,212052,2995,0,0
889,794431,8471,2267092,24963,0,0,53438,1284,1632100,20232,212052,2995,0,0
890,794431,8471,2267092,24963,0,0,53438,1284,1632100,20232,212052,2995,0,0
891,794431,8471,2267126,24964,0,0,53438,1284,1632100,20232,212052,2995,0,0
892,794431,8471,2267126,24964,0,0,53438,1284,1632100,20232,212052,2995,0,0
893,794431,8471,2267126,24964,0,0,53438,1284,1632120,20233,212072,2996,0,0
894,794431,8471,2267151,24965,0,0,53438,1284,1632140,20234,212092,2997,0,0
895,794431,8471,2267151,24965,0,0,53478,1286,1632160,20235,212112,2998,0,0
896,794431,8471,2267151,24965,0,0,53498,1287,1632180,20236,212132,2999,0,0
897,794431,8471,2267190,24966,0,0,53498,1287,1632200,20237,212152,3000,0,0
898,794431,8471,2267281,24970,0,0,53498,1287,1632220,20238,212172,3001,0,0
899,794431,8471,2267323,24972,0,0,53498,1287,1632240,20239,212192,3002,0,0
900,794431,8471,2267424,24975,0,0,53498,1287,1632260,20240,212212,3003,0,0
901,794431,8471,2267484,24977,0,0,53498,1287,1632320,20243,212252,3005,0,0
902,794431,8471,2267584,24982,0,0,53498,1287,1632380,20246,212272,3006,0,0
903,794431,8471,2267645,24984,0,0,53518,1288,1632440,20249,212332,3009,0,0
904,794431,8471,2267670,24985,0,0,53538,1289,1632500,20252,212352,3010,0,0
905,794431,8471,2267796,24989,0,0,53538,1289,1632560,20255,212412,3013,0,0
906,794431,8471,2267796,24989,0,0,53538,1289,1632660,20260,212452,3015,0,0
907,794431,8471,2267796,24989,0,0,53538,1289,1632740,20264,212472,3016,0,0
908,794431,8471,2267835,24990,0,0,53538,1289,1632820,20268,212492,3017,0,0
909,794431,8471,2267957,24994,0,0,53538,1289,1632900,20272,212512,3018,0,0
910,794431,8471,2268018,24997,0,0,53538,1289,1632980,20276,212532,3019,0,0
911,794431,8471,2268166,25002,0,0,53538,1289,1633060,20280,212532,3019,0,0
912,794431,8471,2268274,25005,0,0,53538,1289,1633140,20284,212572,3021,0,0
913,794431,8471,2268358,25008,0,0,53538,1289,1633200,20287,212592,3022,0,0
914,794431,8471,2268416,25010,0,0,53538,1289,1633260,20290,212612,3023,0,0
915,794431,8471,2268549,25014,0,0,53538,1289,1633320,20293,212632,3024,0,0
916,794431,8471,2268549,25014,0,0,53538,1289,1633380,20296,212652,3025,0,0
917,794431,8471,2268577,25015,0,0,53538,1289,1633440,20299,212672,3026,0,0
918,794431,8471,2268622,25017,0,0,53538,1289,1633500,20302,212692,3027,0,0
919,794431,8471,2268674,25019,0,0,53538,1289,1633560,20305,212692,3027,0,0
920,794431,8471,2268700,25020,0,0,53538,1289,1633620,20308,212732,3029,0,0
921,794431,8471,2268796,25024,0,0,53538,1289,1633680,20311,212752,3030,0,0
922,794431,8471,2268883,25027,0,0,53538,1289,1633740,20314,212772,3031,0,0
923,794431,8471,2268905,25028,0,0,53538,1289,1633800,20317,212792,3032,0,0
924,794431,8471,2269008,25032,0,0,53538,1289,1633860,20320,212812,3033,0,0
925,794431,8471,2269134,25038,0,0,53538,1289,1633980,20326,212932,3039,0,0
926,794431,8471,2269154,25039,0,0,53538,1289,1634040,20329,212932,3039,0,0
927,794431,8471,2269154,25039,0,0,53538,1289,1634100,20332,212932,3039,0,0
928,794431,8471,2269211,25041,0,0,53538,1289,1634160,20335,212932,3039,0,0
929,794431,8471,2269318,25044,0,0,53558,1290,1634260,20340,213032,3044,0,0
930,794431,8471,2269378,25047,0,0,53558,1290,1634320,20343,213032,3044,0,0
931,794431,8471,2269399,25048,0,0,53558,1290,1634380,20346,213032,3044,0,0
932,794431,8471,2269399,25048,0,0,53558,1290,1634440,20349,213032,3044,0,0
933,794431,8471,2269445,25050,0,0,53558,1290,1634540,20354,213232,3054,0,0
934,794431,8471,2269445,25050,0,0,53558,1290,1634540,20354,213232,3054,0,0
935,794431,8471,2269465,25051,0,0,53558,1290,1634580,20356,213232,3054,0,0
936,794431,8471,2269465,25051,0,0,53558,1290,1634600,20357,213232,3054,0,0
937,794431,8471,2269558,25055,0,0,53558,1290,1634640,20359,213312,3058,0,0
938,794431,8471,2269578,25056,0,0,53558,1290,1634640,20359,213312,3058,0,0
939,794431,8471,2269598,25057,0,0,53558,1290,1634640,20359,213312,3058,0,0
940,794431,8471,2269598,25057,0,0,53558,1290,1634640,20359,213312,3058,0,0
941,794431,8471,2269598,25057,0,0,53558,1290,1634640,20359,213312,3058,0,0
942,794431,8471,2269638,25059,0,0,53558,1290,1634640,20359,213312,3058,0,0
943,794431,8471,2269658,25060,0,0,53558,1290,1634640,20359,213312,3058,0,0
944,794431,8471,2269703,25061,0,0,53558,1290,1634640,20359,213312,3058,0,0
945,794431,8471,2269703,25061,0,0,53558,1290,1634640,20359,213312,3058,0,0
946,794431,8471,2269703,25061,0,0,53558,1290,1634640,20359,213312,3058,0,0
947,794431,8471,2269743,25063,0,0,53558,1290,1634640,20359,213312,3058,0,0
948,794431,8471,2269783,25065,0,0,53558,1290,1634640,20359,213312,3058,0,0
949,794431,8471,2269803,25066,0,0,53578,1291,1634640,20359,213312,3058,0,0
950,794431,8471,2269803,25066,0,0,53578,1291,1634640,20359,213312,3058,0,0
951,794431,8471,2269823,25067,0,0,53578,1291,1634640,20359,213312,3058,0,0
952,794431,8471,2269843,25068,0,0,53578,1291,1634640,20359,213312,3058,0,0
953,794431,8471,2269843,25068,0,0,53578,1291,1634640,20359,213312,3058,0,0
954,794431,8471,2269883,25070,0,0,53578,1291,1634640,20359,213312,3058,0,0
955,794431,8471,2269910,25071,0,0,53578,1291,1634640,20359,213312,3058,0,0
956,794431,8471,2269950,25073,0,0,53578,1291,1634640,20359,213312,3058,0,0
957,794431,8471,2269950,25073,0,0,53578,1291,1634640,20359,213312,3058,0,0
958,794431,8471,2269970,25074,0,0,53578,1291,1634640,20359,213312,3058,0,0
959,794431,8471,2269970,25074,0,0,53578,1291,1634640,20359,213312,3058,0,0
960,794431,8471,2269970,25074,0,0,53578,1291,1634640,20359,213312,3058,0,0
961,794431,8471,2269970,25074,0,0,53578,1291,1634640,20359,213312,3058,0,0
962,794431,8471,2269970,25074,0,0,53578,1291,1634640,20359,213312,3058,0,0
963,794431,8471,2269970,25074,0,0,53578,1291,1634640,20359,213312,3058,0,0
964,794431,8471,2269970,25074,0,0,53578,1291,1634640,20359,213312,3058,0,0
965,794431,8471,2269970,25074,0,0,53578,1291,1634640,20359,213312,3058,0,0
966,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
967,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
968,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
969,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
970,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
971,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
972,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
973,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
974,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
975,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
976,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
977,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
978,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
979,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
980,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
981,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
982,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
983,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
984,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
985,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
986,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
987,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
988,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213312,3058,0,0
989,794431,8471,2270000,25075,0,0,53578,1291,1634640,20359,213332,3059,0,0
990,794431,8471,2270055,25076,0,0,53578,1291,1634640,20359,213352,3060,0,0
991,794431,8471,2270055,25076,0,0,53578,1291,1634640,20359,213372,3061,0,0
992,794431,8471,2270055,25076,0,0,53578,1291,1634640,20359,213392,3062,0,0
993,794431,8471,2270055,25076,0,0,53578,1291,1634640,20359,213412,3063,0,0
994,794431,8471,2270055,25076,0,0,53578,1291,1634640,20359,213432,3064,0,0
995,794431,8471,2270055,25076,0,0,53578,1291,1634640,20359,213452,3065,0,0
996,794431,8471,2270055,25076,0,0,53578,1291,1634640,20359,213472,3066,0,0
997,794431,8471,2270055,25076,0,0,53578,1291,1634680,20361,213472,3066,0,0
998,794431,8471,2270055,25076,0,0,53578,1291,1634720,20363,213492,3067,0,0
999,794431,8471,2270055,25076,0,0,53578,1291,1634760,20365,213492,3067,0,0
1000,794431,8471,2270055,25076,0,0,53578,1291,1634800,20367,213492,3067,0,0
1001,794431,8471,2270096,25077,0,0,53578,1291,1634860,20370,213492,3067,0,0
1002,794431,8471,2270096,25077,0,0,53578,1291,1634920,20373,213492,3067,0,0
1003,794431,8471,2270096,25077,0,0,53578,1291,1634980,20376,213492,3067,0,0
1004,794431,8471,2270096,25077,0,0,53578,1291,1635000,20377,213492,3067,0,0
1005,794431,8471,2270096,25077,0,0,53578,1291,1635080,20381,213492,3067,0,0
1006,794431,8471,2270096,25077,0,0,53578,1291,1635140,20384,213492,3067,0,0
1007,794431,8471,2270137,25078,0,0,53578,1291,1635180,20386,213492,3067,0,0
1008,794431,8471,2270137,25078,0,0,53578,1291,1635220,20388,213492,3067,0,0
1009,794431,8471,2270163,25079,0,0,53578,1291,1635260,20390,213492,3067,0,0
1010,794431,8471,2270163,25079,0,0,53578,1291,1635300,20392,213492,3067,0,0
1011,794431,8471,2270163,25079,0,0,53578,1291,1635320,20393,213492,3067,0,0
1012,794431,8471,2270163,25079,0,0,53578,1291,1635360,20395,213492,3067,0,0
1013,794431,8471,2270163,25079,0,0,53578,1291,1635400,20397,213492,3067,0,0
1014,794431,8471,2270163,25079,0,0,53578,1291,1635420,20398,213492,3067,0,0
1015,794431,8471,2270163,25079,0,0,53578,1291,1635440,20399,213492,3067,0,0
